user_id,user_score
392663,14.0038
88287,14.0031
145481,14.0019
678599,13.9921
151203,13.9914
11252,13.9911
72811,13.9893
376476,13.9843
437003,13.9777
202891,13.9772
97400,13.9755
64048,13.9749
63990,13.9743
148749,13.9704
25456,13.9694
176940,13.9668
639258,13.9651
75667,13.9643
423814,13.9641
15632,13.9622
817563,13.9611
749405,13.9532
133666,13.953
634647,13.9516
68181,13.9514
470294,13.9487
152456,13.9484
172672,13.9459
137708,13.9451
161741,13.9445
662147,13.943
44738,13.9414
156040,13.939
356768,13.9385
110417,13.9331
713701,13.9311
154721,13.9271
111292,13.9235
1067562,13.9174
171809,13.9157
305456,13.9148
72950,13.9146
199534,13.9118
12911,13.9105
13479,13.9078
353934,13.9075
1019814,13.8995
171459,13.8993
221832,13.8979
332506,13.8971
653004,13.8967
213507,13.8941
171300,13.8918
636930,13.8912
186716,13.8904
412095,13.8888
105874,13.8887
107459,13.8866
46552,13.885
210586,13.8837
285150,13.882
116532,13.8795
667982,13.8795
105824,13.8769
600986,13.8765
693505,13.8724
60942,13.8702
371176,13.8692
47516,13.8599
147650,13.854
206585,13.8531
10077,13.8512
235210,13.8512
23884,13.8511
396563,13.8476
49212,13.8467
91733,13.8464
202607,13.8428
27661,13.8408
412498,13.8363
49737,13.8347
5809,13.8319
58380,13.8261
352930,13.8223
26355,13.8214
44245,13.821
374379,13.8176
37919,13.8169
139910,13.8156
687059,13.8132
22349,13.8127
31204,13.8106
399076,13.8027
243958,13.8024
1052636,13.8002
329290,13.7977
324953,13.7951
85392,13.7919
73235,13.7897
328138,13.7878
110196,13.7846
26842,13.7824
126970,13.781
160738,13.7799
789651,13.7776
266760,13.776
638593,13.7714
76295,13.7709
74304,13.7706
84981,13.7675
402761,13.7621
72586,13.7611
221478,13.7557
155299,13.7517
93968,13.7511
74620,13.7503
6080,13.7486
10833,13.7485
268859,13.7465
265848,13.7455
388017,13.7421
433565,13.7411
655587,13.7407
178350,13.7404
40718,13.7357
577395,13.7294
79630,13.7231
25150,13.7226
284836,13.7218
135413,13.7196
403648,13.717
198530,13.7153
2413,13.715
206900,13.7115
235680,13.7109
7600,13.709
28027,13.707
455178,13.707
243989,13.7062
101001,13.699
646242,13.6964
642437,13.6961
116034,13.6956
296777,13.695
121571,13.6945
155660,13.6936
641542,13.6877
771541,13.6867
434617,13.6861
677917,13.6834
658516,13.6817
244383,13.6809
245222,13.6742
43784,13.6737
257550,13.6716
457983,13.6696
160977,13.6693
187833,13.6683
113262,13.6626
373249,13.6621
280261,13.6608
100786,13.66
298803,13.659
254957,13.6586
663336,13.6555
171147,13.6548
153602,13.6508
696817,13.6464
6931,13.6441
304984,13.6433
27208,13.6432
246937,13.6387
474485,13.6387
671153,13.6385
176008,13.638
390968,13.6378
922317,13.6371
123464,13.6367
227094,13.6361
306387,13.6351
89626,13.635
140446,13.6348
7857,13.6312
48426,13.6297
312737,13.6281
272768,13.6274
304113,13.6263
229686,13.626
210354,13.6207
664237,13.6189
151971,13.6176
161199,13.6152
661194,13.6151
353514,13.6144
883652,13.612
363630,13.6119
28062,13.6092
236016,13.6089
264196,13.6087
5168,13.6052
342211,13.6027
200001,13.6003
205287,13.5942
152598,13.593
319564,13.5915
4246,13.5898
33395,13.5888
214433,13.5876
241269,13.587
362955,13.5851
178500,13.5822
187500,13.5821
60454,13.5795
208800,13.579
69831,13.577
93456,13.5761
16972,13.575
105930,13.5739
19058,13.5724
192274,13.5687
376256,13.5679
516329,13.5672
156864,13.5628
447570,13.5615
229347,13.5611
206424,13.5598
743144,13.5562
409417,13.5561
133761,13.5543
274487,13.5539
120175,13.552
95169,13.5518
170568,13.548
673349,13.5446
340838,13.5424
270423,13.5419
636460,13.5406
488278,13.5405
25158,13.5382
252909,13.5359
234754,13.5348
187864,13.5337
137454,13.5336
5166,13.5322
178170,13.5206
147954,13.5149
50031,13.5126
65094,13.5106
126781,13.5094
51976,13.5056
203695,13.5049
321131,13.5003
175984,13.4996
138285,13.4994
154622,13.499
219694,13.4976
1024512,13.4971
95384,13.4963
177085,13.4879
132213,13.4863
55770,13.4841
419962,13.4838
71009,13.4785
181389,13.4777
69954,13.4769
53138,13.4759
704268,13.4694
6699,13.4639
609419,13.4638
60892,13.4634
111672,13.4625
233181,13.4594
261282,13.4593
145846,13.4487
79424,13.4446
33402,13.4441
222512,13.4439
45751,13.4411
56265,13.4407
410348,13.4397
167371,13.4393
1007975,13.4373
441094,13.4323
125958,13.4312
339485,13.4312
365050,13.4307
667747,13.4067
245931,13.4036
266770,13.4021
42015,13.4018
181326,13.4008
247109,13.3989
724579,13.3974
109406,13.394
451656,13.3921
62846,13.3909
106052,13.3881
756575,13.3866
105762,13.3851
194149,13.3807
193103,13.3795
1102882,13.3786
31384,13.3778
100693,13.3764
144787,13.3747
104653,13.3727
13030,13.37
85304,13.3686
714114,13.3684
236140,13.3671
11343,13.3633
235748,13.3624
178252,13.3603
367042,13.3601
769737,13.359
716143,13.3588
481739,13.3552
228369,13.3537
154656,13.3516
21694,13.3511
695994,13.351
224583,13.3504
689602,13.3491
1298,13.3401
89503,13.3401
43641,13.3364
79345,13.3361
228258,13.3358
24037,13.3344
216156,13.3331
384023,13.3328
250226,13.3326
60941,13.3317
140417,13.3294
158821,13.3272
255791,13.3253
647204,13.3244
145525,13.3242
81261,13.3222
117107,13.3178
237076,13.3151
235475,13.3125
136380,13.3119
100981,13.3053
199500,13.3002
646673,13.2989
29521,13.2988
109905,13.2944
243873,13.2929
9992,13.2923
402998,13.2902
409478,13.2888
180084,13.285
245713,13.2846
747186,13.2794
123354,13.278
72315,13.2761
3567,13.273
269100,13.2719
44705,13.2695
186693,13.2695
358826,13.2681
22324,13.2666
641038,13.2613
1002826,13.2597
324335,13.2593
372136,13.2578
662889,13.2573
693103,13.2545
108267,13.2524
1945,13.2464
117060,13.2412
641154,13.2409
123882,13.2395
77518,13.2374
43053,13.2367
177674,13.2363
690207,13.236
478384,13.232
398679,13.2319
205228,13.2285
481250,13.226
397216,13.2237
1092204,13.2231
231121,13.2206
378681,13.2175
63304,13.2168
217795,13.2134
673669,13.2131
263222,13.207
228265,13.206
695219,13.2056
259430,13.2046
282234,13.204
470886,13.2028
675431,13.2026
165548,13.1996
180340,13.197
504822,13.1955
16439,13.1911
195488,13.1856
199296,13.1856
798616,13.1853
117110,13.1845
269404,13.1835
643196,13.182
345317,13.1814
43096,13.1792
240329,13.1788
662106,13.1776
71073,13.1761
126352,13.1751
689840,13.1726
304795,13.1698
102487,13.1691
104484,13.1662
1942,13.1651
202631,13.1634
62106,13.1628
151062,13.1626
146450,13.1611
169346,13.159
33202,13.1552
684747,13.1552
44507,13.1548
30839,13.1482
76455,13.1472
189898,13.1424
747830,13.1406
341236,13.1405
109840,13.1378
47047,13.1376
340244,13.1321
131986,13.1319
682407,13.1306
189406,13.1281
26908,13.1257
400372,13.1255
667620,13.1234
353380,13.1208
127051,13.1164
88932,13.1162
109583,13.1158
115128,13.1136
62160,13.1108
565159,13.11
68224,13.1082
37898,13.107
689966,13.1066
180384,13.1051
693877,13.1034
118854,13.099
101073,13.0978
237221,13.0933
128374,13.0931
639870,13.0907
54122,13.0901
63999,13.0835
424345,13.0832
203628,13.0795
251722,13.0783
274059,13.0761
450984,13.0748
256125,13.0744
208901,13.0694
154501,13.0677
213493,13.0666
900477,13.0663
739039,13.0629
223735,13.0613
219336,13.0611
352356,13.0609
134102,13.058
248318,13.058
125658,13.0576
697503,13.0543
516510,13.0523
95651,13.052
35665,13.0519
97377,13.0509
663586,13.0497
715523,13.0492
659756,13.0429
285615,13.0413
107624,13.0375
124060,13.035
688600,13.035
24537,13.0326
28815,13.0325
621586,13.0313
25766,13.031
101458,13.029
660503,13.0287
42724,13.0282
5566,13.0261
504174,13.0236
215531,13.0214
30613,13.0205
39713,13.0196
289908,13.0183
692690,13.0168
206031,13.0155
334891,13.0147
35381,13.0128
86293,13.0052
734353,13.004
127097,13.0026
45149,13.0004
22944,12.9998
237381,12.9974
152127,12.9954
55006,12.9952
70617,12.9917
272306,12.9912
212054,12.9908
847117,12.9908
938865,12.9907
425117,12.9904
639674,12.986
524278,12.9852
3841,12.9828
180245,12.9824
243670,12.9821
243138,12.9817
758069,12.9806
137223,12.9781
239864,12.9775
650092,12.9759
8937,12.966
285242,12.9656
46316,12.9651
533687,12.9639
46378,12.9622
647903,12.9584
19461,12.9575
257137,12.9558
79765,12.9554
694272,12.9553
200739,12.9548
410184,12.9527
172026,12.9516
1003343,12.9487
1039576,12.9473
69981,12.9452
67778,12.945
100864,12.944
218443,12.9405
59795,12.9349
8712,12.9336
974909,12.9314
52273,12.9294
134001,12.9272
276641,12.9271
201043,12.9258
293156,12.9257
163910,12.9239
240185,12.9205
92147,12.9183
766645,12.9127
981934,12.9126
346725,12.9113
214040,12.91
453781,12.91
455970,12.9097
16981,12.9095
349855,12.9082
9332,12.9052
676371,12.9048
137230,12.9015
246564,12.9009
10540,12.8994
247923,12.8986
400358,12.8986
215271,12.8977
54644,12.8975
151430,12.8971
176058,12.8971
26754,12.8944
805496,12.8896
57395,12.8894
549735,12.888
5816,12.8874
63273,12.8873
247626,12.8855
286189,12.8843
853597,12.882
712509,12.8795
274584,12.8789
452062,12.8789
83580,12.8778
110996,12.8775
803005,12.8763
134111,12.8758
641362,12.8734
295550,12.8723
840836,12.8723
8831,12.8681
794177,12.8676
71080,12.8672
448681,12.8663
102179,12.8654
217228,12.8646
224848,12.8643
529898,12.8641
835896,12.8631
224898,12.8605
403463,12.859
254592,12.8588
999727,12.8581
111772,12.8562
458891,12.8538
109652,12.8535
24621,12.8526
110901,12.8501
12697,12.8465
128293,12.8464
420073,12.8448
21699,12.8429
12026,12.8402
399354,12.8394
270266,12.8312
353999,12.8308
31646,12.8307
164212,12.8275
41395,12.827
229358,12.8269
307472,12.8252
50475,12.825
103991,12.825
804365,12.8244
690960,12.8243
650196,12.8229
114492,12.8208
135855,12.8203
211353,12.8188
193167,12.8183
7481,12.818
368523,12.8153
986925,12.8147
107836,12.8144
498368,12.8141
297888,12.8121
111963,12.8116
296739,12.8091
94020,12.8077
102783,12.8062
231172,12.8035
655363,12.8027
208275,12.7982
334178,12.7966
755820,12.795
260559,12.7948
229976,12.7942
27783,12.7941
274491,12.7928
84904,12.7917
115337,12.7914
663747,12.7854
227352,12.7776
55651,12.7767
127378,12.7671
43447,12.7647
749356,12.7626
24943,12.7624
114885,12.7619
283350,12.7605
300922,12.7565
14958,12.7554
217615,12.7538
102397,12.7534
681860,12.7529
172464,12.7514
138282,12.75
99470,12.7494
169862,12.7473
103954,12.7462
365857,12.7458
424092,12.7401
166775,12.7392
322166,12.7376
397262,12.7364
60559,12.7338
286064,12.7333
22750,12.7302
211379,12.7286
77969,12.7271
343415,12.7265
59705,12.7253
209299,12.7196
402561,12.7195
82697,12.7146
127809,12.7138
665414,12.7121
127148,12.7115
14632,12.7076
69661,12.7064
236074,12.7058
27039,12.7054
677374,12.7054
448478,12.7035
256924,12.7003
400912,12.6951
123452,12.6937
1007634,12.6936
192482,12.6934
212163,12.6903
136533,12.6902
27325,12.6859
353985,12.6848
293194,12.6842
468369,12.684
237815,12.681
57011,12.6808
132746,12.6782
753803,12.6778
673084,12.675
5266,12.6748
310993,12.6722
72936,12.6687
150986,12.6683
216299,12.668
223548,12.6644
638619,12.6637
661591,12.6619
78094,12.6569
744389,12.6568
199948,12.655
135990,12.6548
77800,12.6542
876198,12.6528
522906,12.6525
259871,12.6506
79229,12.6489
77973,12.6486
210416,12.6469
17220,12.6454
9551,12.6448
101785,12.6438
202525,12.6432
164219,12.6393
230652,12.6368
23637,12.6336
246237,12.6332
108573,12.633
244106,12.6322
223658,12.6294
173396,12.6281
111554,12.627
16497,12.626
235462,12.6258
142834,12.6243
746122,12.6217
48979,12.62
62064,12.6197
773924,12.6183
238346,12.6147
113398,12.6112
40149,12.6069
811950,12.6062
744643,12.6053
640532,12.6051
64682,12.6026
81782,12.6015
242425,12.6012
933934,12.5983
161211,12.5978
240075,12.597
193332,12.5944
79816,12.5914
102409,12.5904
220706,12.5884
201484,12.5869
662299,12.5863
64180,12.5841
80012,12.5818
647573,12.5815
232734,12.5813
181187,12.5751
61314,12.5737
1076579,12.5731
39005,12.5695
240288,12.5694
157313,12.5691
608739,12.5678
285473,12.566
109827,12.5658
43791,12.5617
793644,12.5613
144277,12.5603
186653,12.56
382188,12.5584
481160,12.5564
178246,12.5542
193484,12.5542
273756,12.5538
257674,12.5493
75480,12.548
198041,12.5444
779755,12.5441
53819,12.5431
25777,12.5403
683724,12.5398
210876,12.539
10857,12.5388
325218,12.5378
343058,12.5377
98960,12.5353
296299,12.5317
1054477,12.5284
230551,12.5277
40752,12.5263
253195,12.5244
134080,12.5237
70064,12.5228
216268,12.5227
789159,12.5199
140925,12.5166
227829,12.5118
306101,12.5114
739991,12.5108
68184,12.5106
93224,12.5092
329271,12.5088
105113,12.5061
322790,12.5059
658344,12.5057
85391,12.5003
88256,12.4984
496118,12.4941
129975,12.4929
179335,12.4908
218354,12.4908
117841,12.4904
101007,12.4898
208077,12.4887
202307,12.4878
43841,12.4875
63703,12.486
318193,12.484
236151,12.4818
73162,12.4767
278150,12.4761
335523,12.4751
35907,12.4717
92573,12.4703
1089889,12.4692
111966,12.4681
636268,12.4652
203701,12.4646
29118,12.4635
172915,12.4633
536241,12.4613
97113,12.4596
686676,12.4572
361747,12.4563
316187,12.4549
359505,12.4548
310619,12.4535
570798,12.452
216151,12.4504
3875,12.4489
675341,12.4482
173446,12.446
696462,12.4439
518093,12.4436
334393,12.4428
643237,12.4414
111699,12.4399
130994,12.4382
210679,12.438
16075,12.4373
14728,12.4333
123053,12.4297
194326,12.4289
47725,12.4257
66627,12.4251
464699,12.4249
13003,12.4226
100142,12.4211
204041,12.4211
92295,12.4198
37185,12.4187
238693,12.4186
190094,12.4184
104042,12.4167
331454,12.4152
202680,12.4135
310331,12.4073
215018,12.407
38299,12.4045
169937,12.4028
206078,12.3992
160373,12.3991
66629,12.393
28280,12.3897
228909,12.3895
157688,12.3893
705411,12.3882
419970,12.3849
540024,12.3849
49080,12.3808
8786,12.3804
246928,12.3774
10472,12.3773
198226,12.3771
534826,12.3751
242340,12.3699
49547,12.3667
248511,12.3666
140148,12.3662
138784,12.3656
18084,12.3638
195662,12.3634
815080,12.3612
195201,12.359
338111,12.3573
44374,12.3542
692368,12.3542
212549,12.3537
47954,12.3482
667728,12.3467
258165,12.3448
62243,12.3446
169867,12.3425
127060,12.3422
821631,12.3408
644690,12.3403
45441,12.3388
11144,12.3373
93677,12.3365
39753,12.3331
643763,12.3328
427944,12.3321
310913,12.3311
417755,12.331
679958,12.3302
26491,12.3297
430127,12.3288
227886,12.3287
182083,12.3281
36486,12.3272
231059,12.327
17527,12.3264
513333,12.3245
272038,12.3244
106935,12.3223
77293,12.3222
127925,12.3212
95963,12.3165
7868,12.3161
115958,12.3123
77337,12.3121
142226,12.3118
1103043,12.311
104200,12.3109
137032,12.3108
245546,12.3107
121095,12.3104
118973,12.31
26522,12.3097
158854,12.3048
153172,12.3042
172891,12.3037
51158,12.3025
172384,12.3022
191061,12.302
309482,12.3018
200339,12.3014
12620,12.2957
112200,12.2953
162299,12.2945
44923,12.2913
233330,12.2907
245036,12.2905
164648,12.2874
653438,12.2873
268015,12.2868
319291,12.2817
237834,12.2814
138708,12.2788
48306,12.2781
333484,12.2769
63433,12.2768
72563,12.2768
230023,12.2763
350452,12.2757
731107,12.2747
424690,12.2746
313604,12.2743
50191,12.2742
573140,12.27
158785,12.2689
112056,12.2688
338098,12.267
77620,12.2615
408723,12.2614
25603,12.2602
52136,12.2601
56,12.2595
1071895,12.2594
649419,12.2587
31956,12.2549
1024624,12.248
12104,12.2478
94160,12.2443
242542,12.2443
43417,12.2404
284945,12.2391
150172,12.2352
162638,12.234
358674,12.2332
16350,12.2304
30423,12.2299
201888,12.2297
272802,12.2281
645533,12.2229
268502,12.2202
216821,12.2199
273538,12.2179
521114,12.2168
30864,12.2149
305013,12.2138
248802,12.2133
77887,12.2117
8509,12.2115
89873,12.2104
26026,12.2079
96098,12.2068
104457,12.2022
175213,12.2009
325461,12.2004
248623,12.2002
26054,12.1987
101137,12.1977
757836,12.1975
650206,12.1937
25773,12.1935
522486,12.1909
301256,12.1904
165459,12.1899
62916,12.181
47801,12.1792
556555,12.179
64927,12.1774
228540,12.1758
115782,12.1751
140651,12.1732
282921,12.1719
472802,12.1716
158109,12.1709
2175,12.1671
216298,12.1668
640759,12.1666
38767,12.1647
280300,12.1632
166770,12.1625
268985,12.1623
233508,12.1619
135166,12.1618
390658,12.1618
8653,12.1617
129579,12.1613
168169,12.1584
280614,12.1569
696448,12.1562
146982,12.1557
105891,12.1552
106001,12.1541
215204,12.1528
351835,12.1512
12298,12.1506
524273,12.1448
655120,12.1409
185025,12.1401
695213,12.1372
265003,12.1342
164432,12.1332
228848,12.1332
56454,12.1329
60475,12.132
158190,12.132
47312,12.1308
643636,12.1299
66394,12.128
254238,12.1277
93482,12.1276
96484,12.1268
260567,12.1267
188575,12.1265
232364,12.1239
539145,12.1234
14121,12.1225
692696,12.1196
57875,12.1158
16805,12.1142
574054,12.1126
733942,12.1123
60932,12.1118
110778,12.11
413675,12.1072
585986,12.1071
595610,12.1066
276640,12.1051
58160,12.1026
208930,12.1025
135706,12.1007
237389,12.1002
668075,12.0998
1005489,12.0985
680464,12.0982
21547,12.0981
683021,12.0975
110374,12.0974
102751,12.0966
94367,12.0926
307678,12.0926
656187,12.0912
423865,12.0906
179416,12.0892
191554,12.0877
126848,12.0874
733232,12.0861
210200,12.0833
292469,12.0825
21949,12.0818
173376,12.0813
150637,12.0799
246956,12.0798
59609,12.0794
93484,12.0776
368930,12.0766
111896,12.0762
85740,12.0721
523666,12.0707
176893,12.0686
1726,12.0677
93894,12.0677
433509,12.0664
232799,12.0621
51244,12.0609
147872,12.0604
638910,12.0577
322104,12.0524
70675,12.0521
399172,12.0499
247110,12.0478
712681,12.0463
246976,12.0445
76074,12.043
151732,12.0426
110028,12.0425
29029,12.0422
1063962,12.0409
187151,12.0389
83534,12.0386
101919,12.0344
253422,12.0344
116484,12.034
220301,12.0327
167314,12.0312
79343,12.0305
793588,12.0296
654807,12.0295
79049,12.028
256605,12.0279
416939,12.0258
275273,12.0256
137076,12.0222
975707,12.0205
224785,12.0204
120568,12.0203
265964,12.0177
742762,12.0164
815240,12.0123
845800,12.0116
312426,12.0083
128484,12.0072
115490,12.0067
657706,12.0047
22715,12.0044
114442,12.0017
1011384,11.9992
6097,11.9953
95276,11.9931
267969,11.9898
128098,11.9887
79849,11.9884
10550,11.9837
987559,11.9825
284872,11.9821
120277,11.9818
352448,11.9811
281509,11.9775
426613,11.9753
487370,11.9727
684456,11.9725
302953,11.9722
27382,11.9718
77943,11.9717
308337,11.9714
269224,11.971
299772,11.9693
757317,11.9691
60168,11.9687
522669,11.9683
216257,11.9656
305411,11.9632
119415,11.9627
248675,11.9621
25337,11.9609
413329,11.9556
350024,11.9551
437898,11.9549
4612,11.9546
22153,11.954
315523,11.9533
819062,11.9526
402459,11.9519
144438,11.9496
157082,11.9469
24748,11.9457
95158,11.9457
213677,11.9452
94696,11.9446
1026104,11.9429
79580,11.9379
208922,11.9325
367682,11.9302
376127,11.9299
450288,11.9285
270952,11.9249
32206,11.9215
287979,11.9207
206642,11.9195
38339,11.9194
67060,11.919
18751,11.918
240060,11.9102
644940,11.9099
164226,11.9091
677094,11.9079
344710,11.9064
662467,11.9051
94182,11.9049
217438,11.9049
164566,11.9047
95045,11.9036
260454,11.9031
391260,11.9027
646901,11.9013
483866,11.9001
76332,11.8989
156185,11.8981
841784,11.8971
119597,11.8958
293384,11.892
176211,11.8907
771824,11.8894
667396,11.8877
300154,11.8863
28765,11.8859
87517,11.8849
41400,11.8848
133198,11.8819
228955,11.8802
36999,11.8795
90504,11.8783
102724,11.8757
257143,11.8734
8680,11.8692
159765,11.8679
662742,11.8643
159975,11.8641
627184,11.864
47220,11.863
122822,11.8625
82402,11.8618
881363,11.8615
111134,11.8611
744492,11.8593
106906,11.8563
128528,11.8518
567843,11.8501
414263,11.849
462720,11.8479
704493,11.8437
91384,11.8425
56577,11.8394
878981,11.8336
92899,11.8332
188937,11.8327
247682,11.8307
105989,11.8291
229545,11.8288
349356,11.8279
283787,11.8266
85300,11.8245
202449,11.8214
44872,11.8206
136338,11.8169
181894,11.8164
284818,11.8159
112159,11.814
36986,11.8132
192020,11.8131
208470,11.8131
300652,11.8129
20584,11.8121
241387,11.8114
683670,11.8098
185471,11.809
51876,11.8079
674465,11.8057
682525,11.8054
1005377,11.8042
287943,11.8039
307179,11.7976
286072,11.7951
29025,11.7935
1079599,11.79
278585,11.7892
6366,11.7888
117712,11.7859
712167,11.785
222366,11.7848
650298,11.784
188874,11.7775
212846,11.7736
117575,11.7733
89749,11.773
176201,11.7707
14186,11.7678
92180,11.7674
300168,11.766
767270,11.7657
394484,11.762
18644,11.7618
137094,11.7596
643654,11.7592
182250,11.7578
736816,11.7577
183076,11.7548
33572,11.7507
7199,11.7505
190935,11.7504
17277,11.7498
270358,11.749
1023033,11.7455
25482,11.7447
586279,11.7426
62546,11.7422
566911,11.7413
703097,11.7407
131628,11.7406
195197,11.7384
229729,11.738
99265,11.7374
505496,11.7369
32799,11.7349
427182,11.7348
692306,11.7305
140792,11.7303
232924,11.727
106993,11.7266
839420,11.7257
54010,11.7244
210557,11.7244
222162,11.7244
29227,11.7228
711606,11.721
295333,11.7207
45072,11.7188
706946,11.7154
472249,11.7141
1016752,11.7101
57983,11.71
254410,11.7096
1039459,11.701
582700,11.6985
36606,11.6978
761608,11.6971
123394,11.6959
516155,11.6954
205915,11.6951
96669,11.6937
173358,11.6914
679357,11.6909
278764,11.6903
926423,11.6891
341510,11.6885
125440,11.6877
87612,11.687
238842,11.6853
686596,11.682
240067,11.6819
55556,11.6816
96414,11.6808
103148,11.6803
97514,11.6798
153532,11.6768
255699,11.6767
83815,11.672
327320,11.6714
77533,11.6707
101240,11.6696
669489,11.6686
95503,11.6638
261038,11.6582
213730,11.6579
212443,11.6568
35617,11.6556
127569,11.6541
50038,11.6509
101342,11.6503
229305,11.6498
1060492,11.6492
688092,11.6484
252625,11.6478
49531,11.6453
238255,11.6453
296886,11.6449
707619,11.6402
368674,11.6398
645752,11.639
94119,11.6387
301548,11.6363
170009,11.6334
663564,11.6334
139355,11.6327
51196,11.6319
315879,11.6291
330822,11.6289
677135,11.628
12936,11.6279
187685,11.6278
139303,11.6275
858454,11.6242
10744,11.624
445909,11.6218
126067,11.6211
662344,11.6207
210263,11.618
677431,11.6176
89106,11.6168
55871,11.6161
269651,11.616
48985,11.6142
158793,11.614
145544,11.6121
692441,11.6111
400240,11.6108
108237,11.6097
17645,11.6082
685386,11.6082
8270,11.6048
1091169,11.6032
759144,11.6031
287511,11.6015
237816,11.5986
849026,11.5967
291924,11.595
181862,11.5946
116541,11.5912
82848,11.5905
222714,11.5898
78424,11.5892
749009,11.5864
158690,11.5861
275400,11.5818
180394,11.5802
219993,11.5798
420791,11.5789
35188,11.5787
505400,11.5776
218579,11.5775
650661,11.5768
190602,11.5765
771333,11.5727
268488,11.5726
58966,11.5696
42207,11.5693
103950,11.5692
47045,11.565
979498,11.5622
61007,11.5577
1094863,11.5541
69802,11.5507
148064,11.5504
166645,11.5498
53836,11.5482
74374,11.5478
235418,11.5478
114511,11.5464
38074,11.5456
265353,11.5453
212099,11.5449
12470,11.5447
343705,11.5437
202820,11.5436
419375,11.5436
204336,11.5385
172251,11.5381
124835,11.5378
10819,11.5368
167337,11.5363
427629,11.5352
197132,11.5344
19765,11.5339
33681,11.5323
263063,11.5319
210313,11.5306
202241,11.5289
4053,11.5286
2573,11.5268
29381,11.5255
145531,11.5251
77866,11.5217
689963,11.5205
649127,11.5197
202735,11.5188
296351,11.5186
118883,11.5179
332253,11.5169
177386,11.5155
151760,11.5123
12417,11.5105
96416,11.5098
77849,11.5086
166879,11.5084
527212,11.5053
194431,11.5046
918145,11.5044
44331,11.5041
174396,11.5026
154061,11.5019
16276,11.5011
296114,11.5011
655752,11.5009
198280,11.5002
221439,11.5002
81708,11.4996
325440,11.4975
42174,11.4969
106343,11.496
14672,11.4941
292352,11.4939
252222,11.4904
30576,11.4895
131160,11.4889
461094,11.487
997706,11.4868
102731,11.4849
26361,11.4846
53594,11.484
212766,11.484
127713,11.4833
409845,11.4794
710091,11.4792
210835,11.479
254588,11.4754
762042,11.4725
738101,11.472
248058,11.4719
172555,11.4716
114416,11.4701
531406,11.4671
418007,11.4657
432319,11.465
686455,11.465
199695,11.4645
47203,11.4638
94236,11.4634
776815,11.4633
273453,11.4627
1004676,11.459
158027,11.4576
723428,11.4535
345041,11.4504
349048,11.45
95354,11.4492
20399,11.449
197553,11.4478
38998,11.4471
265271,11.4459
5435,11.4458
210865,11.4457
556190,11.442
381934,11.4415
639996,11.4411
694130,11.4344
377405,11.4291
213601,11.4286
670065,11.427
348469,11.4266
143219,11.4264
141991,11.423
151380,11.4213
297369,11.4196
13183,11.4191
356625,11.4183
509276,11.4156
26371,11.4148
237210,11.4148
28091,11.4146
553035,11.413
162288,11.4122
143269,11.4117
150590,11.4081
96050,11.4073
93463,11.402
114177,11.4016
219632,11.4006
856836,11.3994
327980,11.3993
90289,11.3992
270320,11.398
418940,11.3925
119123,11.3913
254726,11.3895
604143,11.3885
757783,11.386
42490,11.3858
209769,11.3857
130690,11.3839
208663,11.3828
315747,11.3808
90506,11.3784
38286,11.378
124334,11.3776
428587,11.3775
217004,11.3753
100044,11.3752
321589,11.3747
138754,11.3697
93001,11.3658
121976,11.3657
504063,11.3645
148050,11.3632
335378,11.3609
322984,11.3604
177360,11.3594
5627,11.3586
1055405,11.3553
595175,11.355
871113,11.3537
243856,11.3534
117546,11.3518
1046921,11.3504
149681,11.3493
76360,11.3489
144905,11.3487
154858,11.3481
735388,11.3471
175463,11.347
49885,11.3445
375794,11.3435
40047,11.3427
268879,11.3422
715067,11.3411
360728,11.3387
175800,11.3377
993024,11.3359
48527,11.3358
407725,11.3334
781744,11.3326
49496,11.3318
358883,11.3302
126297,11.3296
53764,11.3293
325118,11.3286
58976,11.3284
282181,11.3282
109182,11.3281
100824,11.328
610632,11.3264
635432,11.3262
434674,11.3258
416359,11.3249
165543,11.3205
64799,11.3185
60959,11.3183
86680,11.3162
303401,11.3158
234389,11.3144
152007,11.3127
758269,11.3126
145072,11.3121
774418,11.3112
159507,11.3106
180788,11.3082
6014,11.308
110729,11.3075
50977,11.3071
297071,11.3071
201269,11.3056
34496,11.3048
150700,11.3042
113551,11.3007
938977,11.2998
72977,11.2995
421980,11.2981
648303,11.2965
44392,11.2964
486641,11.2962
43372,11.296
22708,11.295
102618,11.295
284691,11.2943
35828,11.2935
50405,11.2935
644,11.293
413168,11.2923
524005,11.2919
55856,11.2916
112442,11.2903
939982,11.2894
1132,11.2867
680404,11.2858
678795,11.2802
18341,11.2778
93877,11.2757
442400,11.2756
211256,11.2745
886011,11.2739
111739,11.2733
2971,11.2729
118926,11.2725
67306,11.2722
234186,11.2719
123152,11.2706
1003323,11.2702
126437,11.2686
392980,11.2686
580794,11.2686
624582,11.2675
165813,11.2634
108581,11.2628
99649,11.2623
238447,11.2607
652155,11.2598
364275,11.2588
72777,11.2587
254892,11.2586
217198,11.2583
764672,11.2562
196004,11.2548
91927,11.2542
20926,11.2529
6916,11.2518
465406,11.2499
650756,11.2484
215450,11.2473
663273,11.2467
415716,11.2458
53358,11.2456
475587,11.2426
636749,11.2426
301212,11.242
1021190,11.2391
95362,11.2382
143572,11.2368
5345,11.2365
36367,11.2365
143135,11.2361
203040,11.2356
68310,11.2341
