dblp,DB_k50_e0,1_ss.txt,Thu Nov 22 19:02:01 2018,Thu Nov 22 19:02:01 2018,20.1471,50,5185.98
dblp,DB_k100_e0,1_ss.txt,Thu Nov 22 19:02:36 2018,Thu Nov 22 19:02:37 2018,31.1305,100,8648.64
dblp,DB_k150_e0,1_ss.txt,Thu Nov 22 19:03:01 2018,Thu Nov 22 19:03:02 2018,40.0318,150,11462.5
dblp,DB_k200_e0,1_ss.txt,Thu Nov 22 19:03:25 2018,Thu Nov 22 19:03:26 2018,46.2878,200,13977.7
dblp,DB_k250_e0,1_ss.txt,Thu Nov 22 19:04:02 2018,Thu Nov 22 19:04:03 2018,54.8814,250,16240.8
dblp,DB_k300_e0,1_ss.txt,Thu Nov 22 19:04:27 2018,Thu Nov 22 19:04:28 2018,62.044,300,18330.2
dblp,live_inoutr/DB_k50_e0,1_inoutr_v1_s31708_ss46.txt,Thu Nov 22 19:05:34 2018,Thu Nov 22 19:05:34 2018,18.278,46,4850.34
dblp,live_inoutr/DB_k100_e0,1_inoutr_v1_s31708_ss89.txt,Thu Nov 22 19:05:54 2018,Thu Nov 22 19:05:54 2018,27.2044,89,7883.88
dblp,live_inoutr/DB_k150_e0,1_inoutr_v1_s31708_ss135.txt,Thu Nov 22 19:06:19 2018,Thu Nov 22 19:06:20 2018,37.3861,135,10533.8
dblp,live_inoutr/DB_k200_e0,1_inoutr_v1_s31708_ss175.txt,Thu Nov 22 19:06:46 2018,Thu Nov 22 19:06:47 2018,43.2575,175,12575.7
dblp,live_inoutr/DB_k250_e0,1_inoutr_v1_s31708_ss214.txt,Thu Nov 22 19:07:22 2018,Thu Nov 22 19:07:24 2018,48.3435,214,14398.3
dblp,live_inoutr/DB_k300_e0,1_inoutr_v1_s31708_ss254.txt,Thu Nov 22 19:07:56 2018,Thu Nov 22 19:07:58 2018,49.8468,254,16105.2
dblp,inoutr/DB_k50_r0,01_ap0,8_inoutr_s31708_ss50.txt,Thu Nov 22 19:08:23 2018,Thu Nov 22 19:08:24 2018,17.3908,50,4915.22
dblp,inoutr/DB_k100_r0,025_ap0,8_inoutr_s31708_ss100.txt,Thu Nov 22 19:08:51 2018,Thu Nov 22 19:08:52 2018,27.2481,100,7884.39
dblp,inoutr/DB_k150_r0,025_ap0,8_inoutr_s31708_ss150.txt,Thu Nov 22 19:09:25 2018,Thu Nov 22 19:09:26 2018,33.6478,150,10914.3
dblp,inoutr/DB_k200_r0,05_ap0,8_inoutr_s31708_ss200.txt,Thu Nov 22 19:09:48 2018,Thu Nov 22 19:09:49 2018,43.3528,200,12924.3
dblp,inoutr/DB_k250_r0,05_ap0,8_inoutr_s31708_ss250.txt,Thu Nov 22 19:10:36 2018,Thu Nov 22 19:10:37 2018,49.2328,250,15312.2
dblp,inoutr/DB_k300_r0,1_ap0,8_inoutr_s31708_ss300.txt,Thu Nov 22 19:11:00 2018,Thu Nov 22 19:11:01 2018,54.7172,300,16659.3
